a_o,ipat,clase_siniestro,fecha,hora,jornada,dia_semana,barrios_corregimiento_via,direccion,zona,autoridad,lat,long,hipotesis,codigo,condicion_de_la_victima,edad,genero,lesionados_y_muertos
2024.0,10424.0,NO APLICA,2024-09-07 00:00:00,,NOCHE,SÁBADO,BIZERTA,CALLE 36 No 20-69,URBANA,TECNICO,3.5481,-76.2921,IMPERICIA EN EL MANEJO,139.0,MOTOCICLISTA,30.0,MASCULINO,LESIONADO
2024.0,10424.0,NO APLICA,2024-09-07 00:00:00,,NOCHE,SÁBADO,BIZERTA,CALLE 36 No 20-69,URBANA,TECNICO,3.5481,-76.2921,IMPERICIA EN EL MANEJO,139.0,PEATÓN,54.0,FEMENINO,LESIONADO
2024.0,10427.0,NO APLICA,2024-09-09 00:00:00,,NOCHE,LUNES,URIBE,CALLE 32 CARRERAS 22 Y 23,URBANA,TECNICO,3.5416,-76.3131,Otra.,157.0,ACOMPAÑANTE MOTOCICLISTA,21.0,FEMENINO,NO APLICA
2024.0,10427.0,NO APLICA,2024-09-09 00:00:00,,NOCHE,LUNES,URIBE,CALLE 32 CARRERAS 22 Y 23,URBANA,TECNICO,3.5416,-76.3131,Otra.,157.0,NO APLICA,18.0,MASCULINO,NO APLICA
2024.0,10431.0,NO APLICA,2024-09-11 00:00:00,,MAÑANA,MIÉRCOLES,BIZERTA,CALLE 33 CARRERA 24,URBANA,TECNICO,3.5109,-76.2979,DESOBEDECER SEÑALES O NORMAS DE TRANSITO,112.0,MOTOCICLISTA,52.0,MASCULINO,LESIONADO
2024.0,10431.0,NO APLICA,2024-09-11 00:00:00,,MAÑANA,MIÉRCOLES,BIZERTA,CALLE 33 CARRERA 24,URBANA,TECNICO,3.5109,-76.2979,DESOBEDECER SEÑALES O NORMAS DE TRANSITO,112.0,MOTOCICLISTA,35.0,FEMENINO,LESIONADO
2024.0,10434.0,NO APLICA,2024-09-12 00:00:00,,MAÑANA,JUEVES,EL PRADO,CALLE 33A CON CARRERA 44,URBANA,TECNICO,3.5041,-76.3131,DESOBEDECER SEÑALES O NORMAS DE TRANSITO,112.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,10435.0,NO APLICA,2024-09-13 00:00:00,,MAÑANA,VIERNES,BIZERTA,CALLE 35 CON CARRERA 22,URBANA,TECNICO,3.5313,-76.2932,DESOBEDECER SEÑALES O NORMAS DE TRANSITO,112.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,10436.0,NO APLICA,2024-09-13 00:00:00,,TARDE,VIERNES,SANTA TERESITA,CALLE 47 CON CARRERA 35,URBANA,TECNICO,3.5426,-76.3073,SEMAFORO EN ROJO,142.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,10437.0,NO APLICA,2024-09-13 00:00:00,,NOCHE,VIERNES,TRINIDAD,CALLE 29 CON CARRERA 23,URBANA,TECNICO,3.5255,-76.2949,DESOBEDECER SEÑALES O NORMAS DE TRANSITO,112.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,10438.0,NO APLICA,2024-09-15 00:00:00,,TARDE,DOMINGO,PATIO BONITO,CARRERA 18 CON CALLE 32,URBANA,TECNICO,3.5278,-76.2903,Otra.,157.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,10439.0,NO APLICA,2024-09-15 00:00:00,,TARDE,DOMINGO,EL PARAISO,TRANSVERSAL 30 4E-57,URBANA,TECNICO,3.5169,-76.2741,Otra.,157.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,10440.0,NO APLICA,2024-09-15 00:00:00,,TARDE,DOMINGO,SAMANES,CALLE 47 CON CARRERA 28,URBANA,TECNICO,3.5422,-76.2966,EMBRIAGUEZ APARENTE,114.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,10441.0,NO APLICA,2024-09-16 00:00:00,,MADRUGADA,LUNES,EMILIA,CALLE 42 CON CARRERA 37,URBANA,TECNICO,3.5387,-76.3083,Otra.,157.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,10442.0,NO APLICA,2024-09-16 00:00:00,,TARDE,LUNES,ALTAMIRA,CARRERA 26 CON CALLE 46,URBANA,TECNICO,3.5411,-7.2952,DESOBEDECER SEÑALES O NORMAS DE TRANSITO,112.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,10443.0,NO APLICA,2024-09-16 00:00:00,,TARDE,LUNES,SAN CAYETANO,CARRERA 22 CON CALLE 40,URBANA,TECNICO,3.5356,-76.2926,Arrancar sin precaución.,145.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,10444.0,NO APLICA,2024-09-17 00:00:00,,TARDE,MARTES,COLOMBIA,CARRERA 32 No 33-55,URBANA,TECNICO,3.5313,-76.302,Otra.,157.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,10446.0,NO APLICA,2024-09-18 00:00:00,,MAÑANA,MIÉRCOLES,NO APLICA,ZONA FRANCA DEL PACIFICO,RURAL,POLICIA,3.5595,-76.4471,Otra.,157.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,10447.0,NO APLICA,2024-09-18 00:00:00,,MAÑANA,MIÉRCOLES,ALAMEDA,CARRERA 26 CON CALLE 70,URBANA,TECNICO,3.5566,-76.2885,DESOBEDECER SEÑALES O NORMAS DE TRANSITO,112.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,10448.0,NO APLICA,2024-09-18 00:00:00,,MAÑANA,MIÉRCOLES,DANUBIO,CARRERA 16 CON CALLE 34,URBANA,TECNICO,3.5302,-76.2882,DESOBEDECER SEÑALES O NORMAS DE TRANSITO,112.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,10449.0,NO APLICA,2024-09-19 00:00:00,,MAÑANA,JUEVES,PORTAL DE LAS PALMAS,CALLE 46 CON CARRERA 43,URBANA,TECNICO,3.5415,-76.3148,SEMAFORO EN ROJO,142.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,10450.0,NO APLICA,2024-09-19 00:00:00,,MAÑANA,JUEVES,LAS FLORES,CARRERA 1 CON CALLE 30,URBANA,TECNICO,3.521,-76.278,Otra.,157.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,10451.0,NO APLICA,2024-09-19 00:00:00,,TARDE,JUEVES,ZAMORANO,CARRERA 28 CON CALLE 74,URBANA,TECNICO,3.5618,-76.2907,Otra.,157.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,10454.0,NO APLICA,2024-09-22 00:00:00,,NOCHE,DOMINGO,PALMERAS DE MARSELLA,CARRERA 1 No 33B - 41,URBANA,TECNICO,3.5297,-76.2775,EMBRIAGUEZ O SUSTANCIAS ALUCINOGENAS,115.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,10455.0,NO APLICA,2024-09-24 00:00:00,,TARDE,MARTES,SAMANES,CARRERA 28 ENTRE CALLES 47 Y 48,URBANA,TECNICO,3.5424,-76.2967,TRANSITAR EN CONTRAVIA,127.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,10456.0,NO APLICA,2024-09-26 00:00:00,,TARDE,JUEVES,COLOMBINA,CALLE 32 CON CARRREA 17,URBANA,TECNICO,3.528,-76.2894,DESOBEDECER SEÑALES O NORMAS DE TRANSITO,112.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,10457.0,NO APLICA,2024-09-29 00:00:00,,MAÑANA,DOMINGO,PAPAYAL,CARRERA 13 CON CALLE 27,URBANA,TECNICO,3.523,-76.2868,DESOBEDECER SEÑALES O NORMAS DE TRANSITO,112.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,10458.0,NO APLICA,2024-09-29 00:00:00,,TARDE,DOMINGO,LAS DELICIAS,CALLE 33 CON CARRERA 26,URBANA,TECNICO,3.5208,-76.2982,EMBRIAGUEZ APARENTE,114.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,10459.0,NO APLICA,2024-09-29 00:00:00,,NOCHE,DOMINGO,SAMANES,CARRERA 28 No 47-23,URBANA,TECNICO,3.5423,-76.2967,EMBRIAGUEZ O SUSTANCIAS ALUCINOGENAS,115.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,D03102024,CAÍDA OCUPANTE,2024-10-03 00:00:00,,MAÑANA,JUEVES,VIA SANTANDER DE QUILICHAO - PALMIRA,VIA SANTANDER DE QUILICHAO - PALMIRA KM76 + 500 METROS,RURAL,POLICIA,3.5046,-76.2425,"OTRA, POR DETERMINAR",157.0,ACOMPAÑANTE CONDUCTOR,57.0,MASCULINO,MUERTO
2024.0,D13102024,CHOQUE,2024-10-13 00:00:00,,MADRUGADA,DOMINGO,VIA LA TINAJA - LA ACEQUIA,VIA LA TINAJA - LA ACEQUIA KM 1 + 800 METROS,RURAL,POLICIA,3.6371,-76.3918,Adelantar invadiendo carril de sentido contrario.,104.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,D13102024,CHOQUE,2024-10-13 00:00:00,,MADRUGADA,DOMINGO,VIA LA TINAJA - LA ACEQUIA,VIA LA TINAJA - LA ACEQUIA KM 1 + 800 METROS,RURAL,POLICIA,3.6371,-76.3918,Adelantar invadiendo carril de sentido contrario.,104.0,NO APLICA,38.0,FEMENINO,MUERTO
2024.0,D20240107,NO APLICA,2024-01-07 00:00:00,,MADRUGADA,DOMINGO,VIA CALI - PALMIRA NORTE,KM 4 + 800 MTS,NACIONAL,POLICIA,3.5009,-76.4437,Otra.,157.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,D20240127,NO APLICA,2024-01-27 00:00:00,,MAÑANA,SÁBADO,VIA PALMASECA EL CERRITO,KM 4 + 350 MTS,NACIONAL,POLICIA,3.5406,-76.422,Otra.,157.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,D20240203,NO APLICA,2024-02-03 00:00:00,,NOCHE,SÁBADO,VIA PALMASECA EL CERRITO,KM 0 + 960 MTS,RURAL,POLICIA,3.5115,-76.4319,Otras.,411.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,D20240211,NO APLICA,2024-02-11 00:00:00,,TARDE,DOMINGO,VIA CALI - PALMIRA SUR,KM 12 + 500 MTS,RURAL,POLICIA,3.5157,-76.376,Otra.,157.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,D20240214,NO APLICA,2024-02-14 00:00:00,,MAÑANA,MIÉRCOLES,VIA CALI - PALMIRA NORTE,KM 14,RURAL,POLICIA,3.5193,-76.3633,NO MANTENER DISTANCIA SEGURIDAD,121.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,D20240310,NO APLICA,2024-03-10 00:00:00,,MAÑANA,DOMINGO,VIA CALI - PALMIRA NORTE,KM 0 + 720 MTS,NACIONAL,POLICIA,3.4934,-76.4792,Otra.,157.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,D20240318,NO APLICA,2024-03-18 00:00:00,,MADRUGADA,LUNES,VIA CALI - PALMIRA NORTE,KM 0 + 750 MTS,RURAL,POLICIA,3.4934,-76.4798,Otra.,157.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,D20240324,NO APLICA,2024-03-24 00:00:00,,MAÑANA,DOMINGO,VIA CALI - PALMIRA NORTE,KM 3 + 350 MTS,NACIONAL,POLICIA,3.4982,-76.4553,Otra.,157.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,D20240325,NO APLICA,2024-03-25 00:00:00,,NOCHE,LUNES,VIA PALMASECA EL CERRITO,KM 7 + 500 MTS,RURAL,POLICIA,3.5674,-76.4108,Otra.,157.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,D20240328,NO APLICA,2024-03-28 00:00:00,,NOCHE,JUEVES,VIA CALI - PALMIRA NORTE,KM 0 + 700 MTS,NACIONAL,POLICIA,3.4933,-76.4802,Otra.,157.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,D20240408,NO APLICA,2024-04-08 00:00:00,,MADRUGADA,LUNES,VIA PALMIRA CANDELARIA,KM 47 + 700 MTS,NACIONAL,POLICIA,3.5125,-76.3366,TRANSITAR POR LA CALZADA  PEATON,404.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,D20240412,NO APLICA,2024-04-12 00:00:00,,TARDE,VIERNES,VIA CALI - PALMIRA SUR,KM 15 + 450 MTS,RURAL,POLICIA,3.5198,-76.3597,NO MANTENER DISTANCIA SEGURIDAD,121.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,D20240424,NO APLICA,2024-04-24 00:00:00,,MADRUGADA,MIÉRCOLES,SEMBRADOR,CALLE 16 CARRERA 24 -23,URBANA,TECNICO,3.5147,-76.2952,Otra.,157.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,D20240426,NO APLICA,2024-04-26 00:00:00,,NOCHE,VIERNES,VIA CENCAR -AEREOPUERTO,KM 3+ 400 MTS,NACIONAL,POLICIA,3.5528,-76.2743,NO RESPETAR PRELACIÓN DE INTERSECCIÓN O GIROS,123.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,D20240505,NO APLICA,2024-05-05 00:00:00,,NOCHE,DOMINGO,VIA PALMIRA - PRADERA,KM 77 + 850 MTS,NACIONAL,POLICIA,3.4934,-76.239,Adelantar invadiendo carril de sentido contrario.,104.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,D20240508,NO APLICA,2024-05-08 00:00:00,,NOCHE,MIÉRCOLES,VIA CALI - PALMIRA SUR,KM 1 + 120 MTS,RURAL,POLICIA,3.4963,-76.4642,Otra.,157.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,D20240511,NO APLICA,2024-05-11 00:00:00,,MAÑANA,SÁBADO,VIA PALMASECA EL CERRITO,KM 4 + 200 MTS,NACIONAL,POLICIA,3.5396,-76.4227,Otra.,157.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,D20240512,NO APLICA,2024-05-12 00:00:00,,TARDE,DOMINGO,VIA SUCROMIELES - EL CERRITO,KM 2 + 660 MTS,RURAL,POLICIA,3.5462,-76.3387,Otra.,157.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,D20240709,NO APLICA,2024-07-09 00:00:00,,TARDE,MARTES,VIA CALI - PALMIRA SUR,KM 17 + 300 MTS,NACIONAL,POLICIA,3.5146,-76.3825,Otra.,157.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,D20240711,NO APLICA,2024-07-11 00:00:00,,NOCHE,JUEVES,VIA MULALO - PRODESAL,KM 4 + 770 MTS,NACIONAL,POLICIA,3.5813,-76.4306,Otra.,157.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,D20240714,NO APLICA,2024-07-14 00:00:00,,NOCHE,DOMINGO,VIA PALMIRA - PRADERA,KM 81 600 MTS,NACIONAL,POLICIA,3.5068,-76.2504,Adelantar invadiendo carril de sentido contrario.,104.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,D20240715,NO APLICA,2024-07-15 00:00:00,,MAÑANA,LUNES,VIA CALI - PALMIRA SUR,KM 14 970 MTS,NACIONAL,POLICIA,3.5107,-76.3997,EMBRIAGUEZ APARENTE,114.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,D20240721,NO APLICA,2024-07-21 00:00:00,,MADRUGADA,DOMINGO,VIA SUCROMIELES - EL CERRITO,KM 8 + 045 MTS,NACIONAL,POLICIA,3.511,-76.3358,Otra.,157.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,D20240804,NO APLICA,2024-08-04 00:00:00,,MAÑANA,DOMINGO,VIA CENCAR -AEREOPUERTO,KM 11,NACIONAL,POLICIA,3.5594,-76.4453,Otra.,157.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,D26102024,CHOQUE,2024-10-26 00:00:00,,MAÑANA,SÁBADO,VIA SUCROMILES - EL CERRITO,VIA SUCROMILES - EL CERRITO KM5 + 520 METROS,RURAL,POLICIA,3.5173,-76.3379,"OTRA, POR DETERMINAR",157.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,DITRA02122024,CHOQUE,2024-12-02 00:00:00,,TARDE,LUNES,VILLARICA - PALMIRA,vía Villarrica - Palmira km. 47+520 metros,RURAL,POLICIA,3.5786,-76.3282,SALIRSE DE LA CALZADA,131.0,CONDUCTOR,42.0,MASCULINO,MUERTO
2024.0,DITRA02122024,CHOQUE,2024-12-02 00:00:00,,TARDE,LUNES,VILLARICA - PALMIRA,vía Villarrica - Palmira km. 47+520 metros,RURAL,POLICIA,3.5786,-76.3282,SALIRSE DE LA CALZADA,131.0,ACOMPAÑANTE CONDUCTOR,26.0,MASCULINO,MUERTO
2024.0,DITRA03112024,ATROPELLO,2024-11-03 00:00:00,,NOCHE,DOMINGO,VIA PALMIRA - CALI,"Vía  Cali- Andalucia km 0+675  metros, sentido Palmira- Cali",RURAL,POLICIA,3.4937,-76.4781,TRANSITAR POR LA CALZADA  PEATON,404.0,CONDUCTOR,37.0,FEMENINO,NO APLICA
2024.0,DITRA08122024,VOLCAMIENTO,2024-12-08 00:00:00,,MADRUGADA,DOMINGO,VIA PALMIRA - CALI,VIA CALI - ANDALUCIA KM13+600 METROS SENTIDO PALMIRA - CALI,RURAL,POLICIA,3.5168,-76.3743,"OTRA, POR DETERMINAR",157.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,DITRA15092024,CHOQUE,2024-09-15 00:00:00,,MADRUGADA,DOMINGO,VIA PALMIRA -AMAIME,VIA CALI - ANDALUCIA K26+500 METRO SENTIO PALMIRA - AMAIME,RURAL,POLICIA,3.5759,-76.2862,"OTRA, POR DETERMINAR",157.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,DITRA18112024,CHOQUE,2024-11-18 00:00:00,,MADRUGADA,LUNES,VIA PALMASECA EL CERRITO,VIA PALMASECA - EL CERRITO KM9,RURAL,POLICIA,3.5618,-76.3344,"OTRA, POR DETERMINAR",157.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,DITRA23112024,CHOQUE,2024-11-23 00:00:00,,MAÑANA,SÁBADO,VIA LA TINAJA - ROZO,vía Lla Tinaja-Rozo km 1+150,RURAL,POLICIA,3.374,-76.2538,"OTRA, PERDIDA DE CONTROL DEL VEHICULO",157.0,CONDUCTOR,52.0,MASCULINO,NO APLICA
2024.0,DITRA23112024,CHOQUE,2024-11-23 00:00:00,,MAÑANA,SÁBADO,VIA LA TINAJA - ROZO,vía Lla Tinaja-Rozo km 1+150,RURAL,POLICIA,3.374,-76.2538,"OTRA, PERDIDA DE CONTROL DEL VEHICULO",157.0,ACOMPAÑANTE CONDUCTOR,20.0,MASCULINO,MUERTO
2024.0,GCV10445,ATROPELLO,2024-09-17 00:00:00,,NOCHE,MARTES,EMILIA,CARRERA 35 ENTERE CALLES 37 Y 38 PALMIRA,URBANA,TECNICO,3.5348,-76.3058,OTRA - POR ESTABLECER,157.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,GCV10452,CHOQUE,2024-09-20 00:00:00,,TARDE,VIERNES,BARRIO NUEVO,CARRERA 31 CON CALLE 19,URBANA,TECNICO,3.5182,-76.3033,DESOBEDECER SEÑALES O NORMAS DE TRANSITO,112.0,MOTOCICLISTA,51.0,MASCULINO,NO APLICA
2024.0,GCV10452,CHOQUE,2024-09-20 00:00:00,,TARDE,VIERNES,BARRIO NUEVO,CARRERA 31 CON CALLE 19,URBANA,TECNICO,3.5182,-76.3033,DESOBEDECER SEÑALES O NORMAS DE TRANSITO,112.0,MOTOCICLISTA,52.0,MASCULINO,LESIONADO
2024.0,GCV10453,CHOQUE,2024-09-21 00:00:00,,MAÑANA,SÁBADO,OBRERO,CALLE 33 CON CARREERA 24,URBANA,TECNICO,3.5298,-76.2952,DESOBEDECER SEÑALES O NORMAS DE TRANSITO,112.0,MOTOCICLISTA,55.0,MASCULINO,LESIONADO
2024.0,GCV10453,CHOQUE,2024-09-21 00:00:00,,MAÑANA,SÁBADO,OBRERO,CALLE 33 CON CARREERA 24,URBANA,TECNICO,3.5298,-76.2952,DESOBEDECER SEÑALES O NORMAS DE TRANSITO,112.0,CONDUCTOR,51.0,MASCULINO,NO APLICA
2024.0,GCV10460,CHOQUE,2024-10-01 00:00:00,,TARDE,MARTES,CENTRO,CALLE 32 CON CARRERA 26 PALMIRA,URBANA,TECNICO,3.5285,-76.297,DESOBEDECER SEÑALES O NORMAS DE TRANSITO,112.0,CONDUCTOR,59.0,MASCULINO,NO APLICA
2024.0,GCV10460,CHOQUE,2024-10-01 00:00:00,,TARDE,MARTES,CENTRO,CALLE 32 CON CARRERA 26 PALMIRA,URBANA,TECNICO,3.5285,-76.297,DESOBEDECER SEÑALES O NORMAS DE TRANSITO,112.0,MOTOCICLISTA,48.0,MASCULINO,LESIONADO
2024.0,GCV10461,CHOQUE,2024-10-03 00:00:00,,TARDE,JUEVES,URIBE URIBE,CALLE 35 CON CARRERA 20 PALMIRA,URBANA,TECNICO,3.5311,-76.2916,DESOBEDECER SEÑALES O NORMAS DE TRANSITO,112.0,CONDUCTOR,29.0,FEMENINO,NO APLICA
2024.0,GCV10461,CHOQUE,2024-10-03 00:00:00,,TARDE,JUEVES,URIBE URIBE,CALLE 35 CON CARRERA 20 PALMIRA,URBANA,TECNICO,3.5311,-76.2916,DESOBEDECER SEÑALES O NORMAS DE TRANSITO,112.0,MOTOCICLISTA,17.0,MASCULINO,LESIONADO
2024.0,GCV10462,CHOQUE,2024-10-03 00:00:00,,NOCHE,JUEVES,CAMPESTRE,CALLE 42A No 9A-76 PALMIRA,URBANA,TECNICO,3.5373,-76.2837,"OTRA, PERDIDA DE CONTROL DEL VEHICULO",157.0,ACOMPAÑANTE CONDUCTOR,36.0,FEMENINO,NO APLICA
2024.0,GCV10462,CHOQUE,2024-10-03 00:00:00,,NOCHE,JUEVES,CAMPESTRE,CALLE 42A No 9A-76 PALMIRA,URBANA,TECNICO,3.5373,-76.2837,"OTRA, PERDIDA DE CONTROL DEL VEHICULO",157.0,MOTOCICLISTA,52.0,MASCULINO,NO APLICA
2024.0,GCV10462,CHOQUE,2024-10-03 00:00:00,,NOCHE,JUEVES,CAMPESTRE,CALLE 42A No 9A-76 PALMIRA,URBANA,TECNICO,3.5373,-76.2837,"OTRA, PERDIDA DE CONTROL DEL VEHICULO",157.0,MOTOCICLISTA,42.0,MASCULINO,NO APLICA
2024.0,GCV10463,ATROPELLO,2024-10-04 00:00:00,,MAÑANA,VIERNES,POPULAR MODELO,CALLE 32A No 4E-69 PALMIRA,URBANA,TECNICO,3.5269,-76.277,"OTRA, NO ESTAR PENDIENTE DE LA VIA NI DELAS ACCIONES DE LOS DEMAS ACTORES VIALES",157.0,MOTOCICLISTA,30.0,MASCULINO,NO APLICA
2024.0,GCV10464,CHOQUE,2024-10-04 00:00:00,,TARDE,VIERNES,CAÑAMIEL,CARRERA 19 CALLE 44,URBANA,TECNICO,3.5384,-76.2907,SEMAFORO EN ROJO,142.0,CONDUCTOR,39.0,MASCULINO,NO APLICA
2024.0,GCV10464,CHOQUE,2024-10-04 00:00:00,,TARDE,VIERNES,CAÑAMIEL,CARRERA 19 CALLE 44,URBANA,TECNICO,3.5384,-76.2907,SEMAFORO EN ROJO,142.0,CONDUCTOR,21.0,MASCULINO,LESIONADO
2024.0,GCV10465,CHOQUE,2024-10-04 00:00:00,,NOCHE,VIERNES,LA ITALIA,CARRERA 32 CON CALLE 8 PALMIRA,URBANA,TECNICO,3.5094,-76.3079,NO RESPETAR PRELACIÓN,132.0,MOTOCICLISTA,18.0,FEMENINO,LESIONADO
2024.0,GCV10465,CHOQUE,2024-10-04 00:00:00,,NOCHE,VIERNES,LA ITALIA,CARRERA 32 CON CALLE 8 PALMIRA,URBANA,TECNICO,3.5094,-76.3079,NO RESPETAR PRELACIÓN,132.0,MOTOCICLISTA,17.0,MASCULINO,NO APLICA
2024.0,GCV10466,CHOQUE,2024-10-05 00:00:00,,MAÑANA,SÁBADO,CAMPESTRE,CALLE 42 No. 8 -18,URBANA,TECNICO,3.5369,-76.2821,EMBRIAGUEZ O SUSTANCIAS ALUCINOGENAS,115.0,ACOMPAÑANTE MOTOCICLISTA,49.0,FEMENINO,LESIONADO
2024.0,GCV10466,CHOQUE,2024-10-05 00:00:00,,MAÑANA,SÁBADO,CAMPESTRE,CALLE 42 No. 8 -18,URBANA,TECNICO,3.5369,-76.2821,EMBRIAGUEZ O SUSTANCIAS ALUCINOGENAS,115.0,MOTOCICLISTA,72.0,MASCULINO,NO APLICA
2024.0,GCV10466,CHOQUE,2024-10-05 00:00:00,,MAÑANA,SÁBADO,CAMPESTRE,CALLE 42 No. 8 -18,URBANA,TECNICO,3.5369,-76.2821,EMBRIAGUEZ O SUSTANCIAS ALUCINOGENAS,115.0,MOTOCICLISTA,29.0,MASCULINO,LESIONADO
2024.0,GCV10467,CHOQUE,2024-10-05 00:00:00,,TARDE,SÁBADO,COLOMBIA,CALLE 42 CARRERA 35,URBANA,TECNICO,3.5387,-76.3065,OTRA - POR ESTABLECER,157.0,MOTOCICLISTA,42.0,MASCULINO,LESIONADO
2024.0,GCV10467,CHOQUE,2024-10-05 00:00:00,,TARDE,SÁBADO,COLOMBIA,CALLE 42 CARRERA 35,URBANA,TECNICO,3.5387,-76.3065,OTRA - POR ESTABLECER,157.0,CONDUCTOR,17.0,MASCULINO,LESIONADO
2024.0,GCV10468,CHOQUE,2024-10-05 00:00:00,,TARDE,SÁBADO,URIBE URIBE,CALLE 35 CON CARRERA 22 PALMIRA,URBANA,TECNICO,3.5313,-76.2932,DESOBEDECER SEÑALES O NORMAS DE TRANSITO,112.0,MOTOCICLISTA,37.0,MASCULINO,LESIONADO
2024.0,GCV10468,CHOQUE,2024-10-05 00:00:00,,TARDE,SÁBADO,URIBE URIBE,CALLE 35 CON CARRERA 22 PALMIRA,URBANA,TECNICO,3.5313,-76.2932,DESOBEDECER SEÑALES O NORMAS DE TRANSITO,112.0,CONDUCTOR,25.0,MASCULINO,NO APLICA
2024.0,GCV10469,CHOQUE,2024-10-06 00:00:00,,MAÑANA,DOMINGO,VIA PALMIRA - GUAYABAL,VIA PALMIRA CORREGIMIENTO GUAYABAL K2,RURAL,TECNICO,3.546,-76.2647,"OTRA, PERDIDA DE CONTROL DEL VEHICULO",157.0,NO APLICA,,NO APLICA,NO APLICA
2024.0,GCV10470,CHOQUE,2024-10-06 00:00:00,,MADRUGADA,DOMINGO,CENTRO POBLADO GUANABANAL,CARRERA 1 No 13-110 CORREGIMIENTO DE GUAABANAL,RURAL,TECNICO,3.4843,-76.4248,"OTRA, PERDIDA DE CONTROL DEL VEHICULO",157.0,MOTOCICLISTA,29.0,MASCULINO,MUERTO
2024.0,GCV10472,CHOQUE,2024-10-07 00:00:00,,TARDE,LUNES,SAN PEDRO,CALLE 40 CON CARRERA 15 PALMIRA,URBANA,TECNICO,3.5357,-76.2877,TRANSITAR EN CONTRAVIA,127.0,MOTOCICLISTA,56.0,MASCULINO,LESIONADO
2024.0,GCV10472,CHOQUE,2024-10-07 00:00:00,,TARDE,LUNES,SAN PEDRO,CALLE 40 CON CARRERA 15 PALMIRA,URBANA,TECNICO,3.5357,-76.2877,TRANSITAR EN CONTRAVIA,127.0,MOTOCICLISTA,18.0,MASCULINO,LESIONADO
2024.0,GCV10473,CHOQUE,2024-10-09 00:00:00,,MAÑANA,MIÉRCOLES,EL PRADO,CARRERA 43 CALLE 40A,URBANA,TECNICO,3.5773,-76.3142,TRANSITAR EN CONTRAVIA,127.0,MOTOCICLISTA,18.0,MASCULINO,LESIONADO
2024.0,GCV10473,CHOQUE,2024-10-09 00:00:00,,MAÑANA,MIÉRCOLES,EL PRADO,CARRERA 43 CALLE 40A,URBANA,TECNICO,3.5773,-76.3142,TRANSITAR EN CONTRAVIA,127.0,CONDUCTOR,40.0,MASCULINO,NO APLICA
